# SGE Migration Status - Updated: 2026-03-05
# libgdx_path	sge_path	status	notes
# === Status values: ai_converted | skipped | not_started | deferred ===
# === Target values (backend files): core-shared | desktop-shared | desktop-jvm | browser | android | ios | skip ===
com/badlogic/gdx/assets/loaders/resolvers/LocalFileHandleResolver.java	sge/assets/loaders/resolvers/LocalFileHandleResolver.scala	ai_converted	
com/badlogic/gdx/assets/loaders/resolvers/PrefixFileHandleResolver.java	sge/assets/loaders/resolvers/PrefixFileHandleResolver.scala	ai_converted	
com/badlogic/gdx/assets/loaders/resolvers/ResolutionFileResolver.java	sge/assets/loaders/resolvers/ResolutionFileResolver.scala	ai_converted	
com/badlogic/gdx/audio/AudioDevice.java	sge/audio/AudioDevice.scala	ai_converted	
com/badlogic/gdx/audio/AudioRecorder.java	sge/audio/AudioRecorder.scala	ai_converted	
com/badlogic/gdx/audio/Music.java	sge/audio/Music.scala	ai_converted	
com/badlogic/gdx/audio/Sound.java	sge/audio/Sound.scala	ai_converted	
com/badlogic/gdx/files/FileHandle.java	sge/files/FileHandles.scala	ai_converted	renamed
com/badlogic/gdx/files/FileHandleStream.java	sge/files/FileHandles.scala	ai_converted	merged into FileHandles
com/badlogic/gdx/files/package-info.java		skipped	package-info not needed in Scala
com/badlogic/gdx/graphics/Camera.java	sge/graphics/Camera.scala	ai_converted	
com/badlogic/gdx/graphics/Color.java	sge/graphics/Color.scala	ai_converted	
com/badlogic/gdx/graphics/Colors.java	sge/graphics/Colors.scala	ai_converted	
com/badlogic/gdx/graphics/Cubemap.java	sge/graphics/Cubemap.scala	ai_converted	
com/badlogic/gdx/graphics/CubemapData.java	sge/graphics/CubemapData.scala	ai_converted	
com/badlogic/gdx/graphics/Cursor.java	sge/graphics/Cursor.scala	ai_converted	
com/badlogic/gdx/graphics/FPSLogger.java	sge/graphics/FPSLogger.scala	ai_converted	
com/badlogic/gdx/graphics/GL20.java	sge/graphics/GL20.scala	ai_converted	
com/badlogic/gdx/graphics/GL30.java	sge/graphics/GL30.scala	ai_converted	
com/badlogic/gdx/graphics/GL31.java	sge/graphics/GL31.scala	ai_converted	
com/badlogic/gdx/graphics/GL32.java	sge/graphics/GL32.scala	ai_converted	
com/badlogic/gdx/graphics/GLTexture.java	sge/graphics/GLTexture.scala	ai_converted	
com/badlogic/gdx/graphics/Mesh.java	sge/graphics/Mesh.scala	ai_converted	
com/badlogic/gdx/graphics/OrthographicCamera.java	sge/graphics/OrthographicCamera.scala	ai_converted	
com/badlogic/gdx/graphics/PerspectiveCamera.java	sge/graphics/PerspectiveCamera.scala	ai_converted	
com/badlogic/gdx/graphics/Pixmap.java	sge/graphics/Pixmap.scala	ai_converted	
com/badlogic/gdx/graphics/PixmapIO.java	sge/graphics/PixmapIO.scala	ai_converted	
com/badlogic/gdx/graphics/Texture.java	sge/graphics/Texture.scala	ai_converted	
com/badlogic/gdx/graphics/Texture3D.java	sge/graphics/Texture3D.scala	ai_converted	
com/badlogic/gdx/graphics/Texture3DData.java	sge/graphics/Texture3DData.scala	ai_converted	
com/badlogic/gdx/graphics/TextureArray.java	sge/graphics/TextureArray.scala	ai_converted	
com/badlogic/gdx/graphics/TextureArrayData.java	sge/graphics/TextureArrayData.scala	ai_converted	
com/badlogic/gdx/graphics/TextureData.java	sge/graphics/TextureData.scala	ai_converted	
com/badlogic/gdx/graphics/VertexAttribute.java	sge/graphics/VertexAttribute.scala	ai_converted	
com/badlogic/gdx/graphics/VertexAttributes.java	sge/graphics/VertexAttributes.scala	ai_converted	
com/badlogic/gdx/graphics/g2d/Animation.java	sge/graphics/g2d/Animation.scala	ai_converted	
com/badlogic/gdx/graphics/g2d/Batch.java	sge/graphics/g2d/Batch.scala	ai_converted	
com/badlogic/gdx/graphics/g2d/BitmapFont.java	sge/graphics/g2d/BitmapFont.scala	ai_converted	
com/badlogic/gdx/graphics/g2d/BitmapFontCache.java	sge/graphics/g2d/BitmapFontCache.scala	ai_converted	
com/badlogic/gdx/graphics/g2d/CpuSpriteBatch.java	sge/graphics/g2d/CpuSpriteBatch.scala	ai_converted	
com/badlogic/gdx/graphics/g2d/DistanceFieldFont.java	sge/graphics/g2d/DistanceFieldFont.scala	ai_converted	
com/badlogic/gdx/graphics/g2d/Gdx2DPixmap.java	sge/graphics/g2d/Gdx2DPixmap.scala	ai_converted	
com/badlogic/gdx/graphics/g2d/GlyphLayout.java	sge/graphics/g2d/GlyphLayout.scala	ai_converted	
com/badlogic/gdx/graphics/g2d/NinePatch.java	sge/graphics/g2d/NinePatch.scala	ai_converted	
com/badlogic/gdx/graphics/g2d/ParticleEffect.java	sge/graphics/g2d/ParticleEffect.scala	ai_converted	
com/badlogic/gdx/graphics/g2d/ParticleEffectPool.java	sge/graphics/g2d/ParticleEffectPool.scala	ai_converted	
com/badlogic/gdx/graphics/g2d/ParticleEmitter.java	sge/graphics/g2d/ParticleEmitter.scala	ai_converted	
com/badlogic/gdx/graphics/g2d/PixmapPacker.java	sge/graphics/g2d/PixmapPacker.scala	ai_converted	
com/badlogic/gdx/graphics/g2d/PixmapPackerIO.java	sge/graphics/g2d/PixmapPackerIO.scala	ai_converted	
com/badlogic/gdx/graphics/g2d/PolygonBatch.java	sge/graphics/g2d/PolygonBatch.scala	ai_converted	
com/badlogic/gdx/graphics/g2d/PolygonRegion.java	sge/graphics/g2d/PolygonRegion.scala	ai_converted	
com/badlogic/gdx/graphics/g2d/PolygonRegionLoader.java	sge/graphics/g2d/PolygonRegionLoader.scala	ai_converted	
com/badlogic/gdx/graphics/g2d/PolygonSprite.java	sge/graphics/g2d/PolygonSprite.scala	ai_converted	
com/badlogic/gdx/graphics/g2d/PolygonSpriteBatch.java	sge/graphics/g2d/PolygonSpriteBatch.scala	ai_converted	
com/badlogic/gdx/graphics/g2d/RepeatablePolygonSprite.java	sge/graphics/g2d/RepeatablePolygonSprite.scala	ai_converted	
com/badlogic/gdx/graphics/g2d/Sprite.java	sge/graphics/g2d/Sprite.scala	ai_converted	
com/badlogic/gdx/graphics/g2d/SpriteBatch.java	sge/graphics/g2d/SpriteBatch.scala	ai_converted	
com/badlogic/gdx/graphics/g2d/SpriteCache.java	sge/graphics/g2d/SpriteCache.scala	ai_converted	
com/badlogic/gdx/graphics/g2d/TextureAtlas.java	sge/graphics/g2d/TextureAtlas.scala	ai_converted	
com/badlogic/gdx/graphics/g2d/TextureRegion.java	sge/graphics/g2d/TextureRegion.scala	ai_converted	
com/badlogic/gdx/graphics/g3d/Attribute.java	sge/graphics/g3d/Attribute.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/Attributes.java	sge/graphics/g3d/Attributes.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/Environment.java	sge/graphics/g3d/Environment.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/Material.java	sge/graphics/g3d/Material.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/Model.java	sge/graphics/g3d/Model.scala	ai_converted	g3d phase 2
com/badlogic/gdx/graphics/g3d/ModelBatch.java	sge/graphics/g3d/ModelBatch.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/ModelCache.java	sge/graphics/g3d/ModelCache.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/ModelInstance.java	sge/graphics/g3d/ModelInstance.scala	ai_converted	g3d phase 2
com/badlogic/gdx/graphics/g3d/Renderable.java	sge/graphics/g3d/Renderable.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/RenderableProvider.java	sge/graphics/g3d/RenderableProvider.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/Shader.java	sge/graphics/g3d/Shader.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/attributes/BlendingAttribute.java	sge/graphics/g3d/attributes/BlendingAttribute.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/attributes/ColorAttribute.java	sge/graphics/g3d/attributes/ColorAttribute.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/attributes/CubemapAttribute.java	sge/graphics/g3d/attributes/CubemapAttribute.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/attributes/DepthTestAttribute.java	sge/graphics/g3d/attributes/DepthTestAttribute.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/attributes/DirectionalLightsAttribute.java	sge/graphics/g3d/attributes/DirectionalLightsAttribute.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/attributes/FloatAttribute.java	sge/graphics/g3d/attributes/FloatAttribute.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/attributes/IntAttribute.java	sge/graphics/g3d/attributes/IntAttribute.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/attributes/PointLightsAttribute.java	sge/graphics/g3d/attributes/PointLightsAttribute.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/attributes/SpotLightsAttribute.java	sge/graphics/g3d/attributes/SpotLightsAttribute.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/attributes/TextureAttribute.java	sge/graphics/g3d/attributes/TextureAttribute.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/decals/CameraGroupStrategy.java	sge/graphics/g3d/decals/CameraGroupStrategy.scala	ai_converted	g3d decals batch
com/badlogic/gdx/graphics/g3d/decals/Decal.java	sge/graphics/g3d/decals/Decal.scala	ai_converted	g3d decals batch
com/badlogic/gdx/graphics/g3d/decals/DecalBatch.java	sge/graphics/g3d/decals/DecalBatch.scala	ai_converted	g3d decals batch
com/badlogic/gdx/graphics/g3d/decals/DecalMaterial.java	sge/graphics/g3d/decals/DecalMaterial.scala	ai_converted	g3d decals batch
com/badlogic/gdx/graphics/g3d/decals/GroupPlug.java	sge/graphics/g3d/decals/GroupPlug.scala	ai_converted	g3d decals batch
com/badlogic/gdx/graphics/g3d/decals/GroupStrategy.java	sge/graphics/g3d/decals/GroupStrategy.scala	ai_converted	g3d decals batch
com/badlogic/gdx/graphics/g3d/decals/PluggableGroupStrategy.java	sge/graphics/g3d/decals/PluggableGroupStrategy.scala	ai_converted	g3d decals batch
com/badlogic/gdx/graphics/g3d/decals/SimpleOrthoGroupStrategy.java	sge/graphics/g3d/decals/SimpleOrthoGroupStrategy.scala	ai_converted	g3d decals batch
com/badlogic/gdx/graphics/g3d/environment/AmbientCubemap.java	sge/graphics/g3d/environment/AmbientCubemap.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/environment/BaseLight.java	sge/graphics/g3d/environment/BaseLight.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/environment/DirectionalLight.java	sge/graphics/g3d/environment/DirectionalLight.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/environment/DirectionalShadowLight.java	sge/graphics/g3d/environment/DirectionalShadowLight.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/environment/PointLight.java	sge/graphics/g3d/environment/PointLight.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/environment/ShadowMap.java	sge/graphics/g3d/environment/ShadowMap.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/environment/SphericalHarmonics.java	sge/graphics/g3d/environment/SphericalHarmonics.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/environment/SpotLight.java	sge/graphics/g3d/environment/SpotLight.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/loader/G3dModelLoader.java	sge/graphics/g3d/loader/G3dModelLoader.scala	ai_converted	g3d module; .g3dj text JSON support (UBJson deferred)
com/badlogic/gdx/graphics/g3d/loader/ObjLoader.java	sge/graphics/g3d/loader/ObjLoader.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/model/Animation.java	sge/graphics/g3d/model/Animation.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/model/MeshPart.java	sge/graphics/g3d/model/MeshPart.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/model/Node.java	sge/graphics/g3d/model/Node.scala	ai_converted	g3d phase 2
com/badlogic/gdx/graphics/g3d/model/NodeAnimation.java	sge/graphics/g3d/model/NodeAnimation.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/model/NodeKeyframe.java	sge/graphics/g3d/model/NodeKeyframe.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/model/NodePart.java	sge/graphics/g3d/model/NodePart.scala	ai_converted	g3d phase 2
com/badlogic/gdx/graphics/g3d/model/data/ModelAnimation.java	sge/graphics/g3d/model/data/ModelAnimation.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/model/data/ModelData.java	sge/graphics/g3d/model/data/ModelData.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/model/data/ModelMaterial.java	sge/graphics/g3d/model/data/ModelMaterial.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/model/data/ModelMesh.java	sge/graphics/g3d/model/data/ModelMesh.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/model/data/ModelMeshPart.java	sge/graphics/g3d/model/data/ModelMeshPart.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/model/data/ModelNode.java	sge/graphics/g3d/model/data/ModelNode.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/model/data/ModelNodeAnimation.java	sge/graphics/g3d/model/data/ModelNodeAnimation.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/model/data/ModelNodeKeyframe.java	sge/graphics/g3d/model/data/ModelNodeKeyframe.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/model/data/ModelNodePart.java	sge/graphics/g3d/model/data/ModelNodePart.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/model/data/ModelTexture.java	sge/graphics/g3d/model/data/ModelTexture.scala	ai_converted	g3d phase 1
com/badlogic/gdx/graphics/g3d/particles/ParallelArray.java	sge/graphics/g3d/particles/ParallelArray.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/ParticleChannels.java	sge/graphics/g3d/particles/ParticleChannels.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/ParticleController.java	sge/graphics/g3d/particles/ParticleController.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/ParticleControllerComponent.java	sge/graphics/g3d/particles/ParticleControllerComponent.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/ParticleEffect.java	sge/graphics/g3d/particles/ParticleEffect.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/ParticleEffectLoader.java	sge/graphics/g3d/particles/ParticleEffectLoader.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/ParticleShader.java	sge/graphics/g3d/particles/ParticleShader.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/ParticleSorter.java	sge/graphics/g3d/particles/ParticleSorter.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/ParticleSystem.java	sge/graphics/g3d/particles/ParticleSystem.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/ResourceData.java	sge/graphics/g3d/particles/ResourceData.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/batches/BillboardParticleBatch.java	sge/graphics/g3d/particles/batches/BillboardParticleBatch.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/batches/BufferedParticleBatch.java	sge/graphics/g3d/particles/batches/BufferedParticleBatch.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/batches/ModelInstanceParticleBatch.java	sge/graphics/g3d/particles/batches/ModelInstanceParticleBatch.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/batches/ParticleBatch.java	sge/graphics/g3d/particles/batches/ParticleBatch.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/batches/PointSpriteParticleBatch.java	sge/graphics/g3d/particles/batches/PointSpriteParticleBatch.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/emitters/Emitter.java	sge/graphics/g3d/particles/emitters/Emitter.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/emitters/RegularEmitter.java	sge/graphics/g3d/particles/emitters/RegularEmitter.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/influencers/ColorInfluencer.java	sge/graphics/g3d/particles/influencers/ColorInfluencer.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/influencers/DynamicsInfluencer.java	sge/graphics/g3d/particles/influencers/DynamicsInfluencer.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/influencers/DynamicsModifier.java	sge/graphics/g3d/particles/influencers/DynamicsModifier.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/influencers/Influencer.java	sge/graphics/g3d/particles/influencers/Influencer.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/influencers/ModelInfluencer.java	sge/graphics/g3d/particles/influencers/ModelInfluencer.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/influencers/ParticleControllerFinalizerInfluencer.java	sge/graphics/g3d/particles/influencers/ParticleControllerFinalizerInfluencer.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/influencers/ParticleControllerInfluencer.java	sge/graphics/g3d/particles/influencers/ParticleControllerInfluencer.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/influencers/RegionInfluencer.java	sge/graphics/g3d/particles/influencers/RegionInfluencer.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/influencers/ScaleInfluencer.java	sge/graphics/g3d/particles/influencers/ScaleInfluencer.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/influencers/SimpleInfluencer.java	sge/graphics/g3d/particles/influencers/SimpleInfluencer.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/influencers/SpawnInfluencer.java	sge/graphics/g3d/particles/influencers/SpawnInfluencer.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/renderers/BillboardControllerRenderData.java	sge/graphics/g3d/particles/renderers/BillboardControllerRenderData.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/renderers/BillboardRenderer.java	sge/graphics/g3d/particles/renderers/BillboardRenderer.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/renderers/ModelInstanceControllerRenderData.java	sge/graphics/g3d/particles/renderers/ModelInstanceControllerRenderData.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/renderers/ModelInstanceRenderer.java	sge/graphics/g3d/particles/renderers/ModelInstanceRenderer.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/renderers/ParticleControllerControllerRenderer.java	sge/graphics/g3d/particles/renderers/ParticleControllerControllerRenderer.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/renderers/ParticleControllerRenderData.java	sge/graphics/g3d/particles/renderers/ParticleControllerRenderData.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/renderers/ParticleControllerRenderer.java	sge/graphics/g3d/particles/renderers/ParticleControllerRenderer.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/renderers/PointSpriteControllerRenderData.java	sge/graphics/g3d/particles/renderers/PointSpriteControllerRenderData.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/renderers/PointSpriteRenderer.java	sge/graphics/g3d/particles/renderers/PointSpriteRenderer.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/values/CylinderSpawnShapeValue.java	sge/graphics/g3d/particles/values/CylinderSpawnShapeValue.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/values/EllipseSpawnShapeValue.java	sge/graphics/g3d/particles/values/EllipseSpawnShapeValue.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/values/GradientColorValue.java	sge/graphics/g3d/particles/values/GradientColorValue.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/values/LineSpawnShapeValue.java	sge/graphics/g3d/particles/values/LineSpawnShapeValue.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/values/MeshSpawnShapeValue.java	sge/graphics/g3d/particles/values/MeshSpawnShapeValue.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/values/NumericValue.java	sge/graphics/g3d/particles/values/NumericValue.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/values/ParticleValue.java	sge/graphics/g3d/particles/values/ParticleValue.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/values/PointSpawnShapeValue.java	sge/graphics/g3d/particles/values/PointSpawnShapeValue.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/values/PrimitiveSpawnShapeValue.java	sge/graphics/g3d/particles/values/PrimitiveSpawnShapeValue.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/values/RangedNumericValue.java	sge/graphics/g3d/particles/values/RangedNumericValue.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/values/RectangleSpawnShapeValue.java	sge/graphics/g3d/particles/values/RectangleSpawnShapeValue.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/values/ScaledNumericValue.java	sge/graphics/g3d/particles/values/ScaledNumericValue.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/values/SpawnShapeValue.java	sge/graphics/g3d/particles/values/SpawnShapeValue.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/values/UnweightedMeshSpawnShapeValue.java	sge/graphics/g3d/particles/values/UnweightedMeshSpawnShapeValue.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/particles/values/WeightMeshSpawnShapeValue.java	sge/graphics/g3d/particles/values/WeightMeshSpawnShapeValue.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/shaders/BaseShader.java	sge/graphics/g3d/shaders/BaseShader.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/shaders/DefaultShader.java	sge/graphics/g3d/shaders/DefaultShader.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/shaders/DepthShader.java	sge/graphics/g3d/shaders/DepthShader.scala	ai_converted	g3d module
com/badlogic/gdx/graphics/g3d/utils/AnimationController.java	sge/graphics/g3d/utils/AnimationController.scala	ai_converted	g3d phase 2
com/badlogic/gdx/graphics/g3d/utils/BaseAnimationController.java	sge/graphics/g3d/utils/BaseAnimationController.scala	ai_converted	g3d phase 2
